"2025-03-26_13h09m59s,02m",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
"0,55952528940324464100","2,22963E-07","9,1503E-08","3,55988E-07","7,1158E-08","1,1688E-08","1,3253E-08","3,23089E-06","3,97427E-06","2,80521E-06","1,5313E-06","1,1688E-08","1,3253E-08","2,18078E-06","2,38613E-07","1,1688E-08","1,1688E-08","1,3253E-08","1,1688E-08","1,1688E-08","2,5773E-08"
"0,56152921204055927800","2,24528E-07","9,4633E-08","3,59118E-07","7,2723E-08","1,3253E-08","1,1688E-08","3,2528E-06","3,98992E-06","2,80991E-06","1,53443E-06","1,1688E-08","1,3253E-08","2,17921E-06","2,55828E-07","1,1688E-08","1,1688E-08","1,3253E-08","1,3253E-08","1,1688E-08","2,5773E-08"
"0,56353313467787391500","2,27658E-07","9,3068E-08","3,59118E-07","7,2723E-08","1,3253E-08","1,3253E-08","3,26532E-06","4,00087E-06","2,8146E-06","1,54069E-06","1,3253E-08","1,1688E-08","2,18547E-06","2,62088E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","1,1688E-08","2,5773E-08"
"0,56553705731518855200","2,27658E-07","9,4633E-08","3,62248E-07","7,5853E-08","1,3253E-08","1,1688E-08","3,27002E-06","4,01339E-06","2,81773E-06","1,54695E-06","1,1688E-08","1,3253E-08","2,19956E-06","2,68348E-07","1,3253E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","2,5773E-08"
"0,56754097995250318800","2,26093E-07","9,4633E-08","3,65378E-07","7,4288E-08","1,1688E-08","1,3253E-08","3,27784E-06","4,03061E-06","2,82399E-06","1,55008E-06","1,1688E-08","1,0123E-08","2,19799E-06","2,68348E-07","1,1688E-08","1,1688E-08","1,3253E-08","1,1688E-08","1,1688E-08","2,7338E-08"
"0,56954490258981782500","2,27658E-07","9,7763E-08","3,65378E-07","7,4288E-08","1,3253E-08","1,1688E-08","3,29193E-06","4,03843E-06","2,82869E-06","1,55478E-06","1,0123E-08","1,1688E-08","2,20425E-06","2,63653E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,3253E-08","2,7338E-08"
"0,57154882522713246200","2,29223E-07","9,6198E-08","3,70073E-07","7,2723E-08","1,3253E-08","1,1688E-08","3,31227E-06","4,05095E-06","2,83495E-06","1,55634E-06","1,1688E-08","1,1688E-08","2,21364E-06","2,60523E-07","1,1688E-08","1,1688E-08","1,3253E-08","1,1688E-08","1,1688E-08","2,5773E-08"
"0,57355274786444709900","2,27658E-07","9,6198E-08","3,74768E-07","7,5853E-08","1,1688E-08","1,3253E-08","3,3201E-06","4,06504E-06","2,83964E-06","1,56417E-06","1,1688E-08","1,1688E-08","2,21834E-06","2,52698E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","2,4208E-08"
"0,57555667050176173600","2,29223E-07","9,6198E-08","3,71638E-07","7,4288E-08","1,1688E-08","1,3253E-08","3,32792E-06","4,07756E-06","2,84434E-06","1,56573E-06","1,3253E-08","1,1688E-08","2,22303E-06","2,57393E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","1,1688E-08","2,5773E-08"
"0,57756059313907626100","2,29223E-07","9,4633E-08","3,74768E-07","7,4288E-08","1,1688E-08","1,3253E-08","3,33575E-06","4,09164E-06","2,8506E-06","1,5673E-06","1,1688E-08","1,1688E-08","2,22773E-06","2,57393E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,1688E-08","2,7338E-08"
